city,State_ab,State_name,population,density
Stover,MO,Missouri,1094.0,476.0
Stow,OH,Ohio,34785.0,786.0
Stowell,TX,Texas,1273.0,48.0
Stoy,IL,Illinois,115.0,47.0
Stoystown,PA,Pennsylvania,319.0,647.0
Strafford,MO,Missouri,2460.0,301.0
Strandburg,SD,South Dakota,70.0,362.0
Strandquist,MN,Minnesota,68.0,100.0
Strang,OK,Oklahoma,58.0,105.5
Strasburg,VA,Virginia,2327.3333333333335,418.3333333333333
Stratford,NJ,New Jersey,1969.7142857142858,502.2857142857143
Strathcona,MN,Minnesota,42.0,32.0
Strathmere,NJ,New Jersey,171.0,125.0
Strathmoor Manor,KY,Kentucky,341.0,2316.0
Strathmoor Village,KY,Kentucky,660.0,2440.0
Strathmore,NJ,New Jersey,5424.5,1177.0
Stratmoor,CO,Colorado,6484.0,946.0
Strattanville,PA,Pennsylvania,498.0,384.0
Stratton,CO,Colorado,412.6666666666667,322.3333333333333
Straughn,IN,Indiana,213.0,584.0
Strausstown,PA,Pennsylvania,416.0,495.0
Strawberry,CA,California,2251.0,562.6666666666666
Strawberry Point,IA,Iowa,1218.0,222.0
Strawn,TX,Texas,382.0,201.0
Streamwood,IL,Illinois,39228.0,1944.0
Streator,IL,Illinois,17021.0,701.0
Streeter,ND,North Dakota,162.0,175.0
Streetman,TX,Texas,246.0,67.0
Streetsboro,OH,Ohio,16478.0,270.0
Stringtown,OK,Oklahoma,403.0,28.0
Strodes Mills,PA,Pennsylvania,1047.0,213.0
Stromsburg,NE,Nebraska,1139.0,434.0
Stronach,MI,Michigan,187.0,207.0
Strong,AR,Arkansas,504.0,175.0
Strong City,KS,Kansas,250.5,177.0
Stronghurst,IL,Illinois,789.0,348.0
Strongsville,OH,Ohio,44660.0,700.0
Stroud,OK,Oklahoma,2700.0,90.0
Stroudsburg,PA,Pennsylvania,5558.0,1244.0
Struble,IA,Iowa,80.0,198.0
Strum,WI,Wisconsin,1090.0,348.0
Struthers,OH,Ohio,10111.0,1072.0
Stryker,OH,Ohio,659.5,280.5
Strykersville,NY,New York,661.0,74.0
Stuart,FL,Florida,3997.2,346.2
Stuarts Draft,VA,Virginia,9354.0,181.0
Stuckey,SC,South Carolina,219.0,90.0
Study Butte,TX,Texas,188.0,15.0
Sturgeon,PA,Pennsylvania,1263.5,496.0
Sturgeon Bay,WI,Wisconsin,8934.0,350.0
Sturgeon Lake,MN,Minnesota,429.0,43.0
Sturgis,MI,Michigan,5461.75,396.0
Sturtevant,WI,Wisconsin,6652.0,624.0
Stuttgart,AR,Arkansas,8490.0,437.0
Suamico,WI,Wisconsin,13052.0,138.0
Subiaco,AR,Arkansas,558.0,113.0
Sublette,KS,Kansas,880.0,499.5
Sublimity,OR,Oregon,2772.0,1149.0
Succasunna,NJ,New Jersey,8514.0,634.0
Success,AR,Arkansas,133.0,229.0
Sudan,TX,Texas,895.0,337.0
Sudden Valley,WA,Washington,8072.0,498.0
Sudlersville,MD,Maryland,474.0,120.0
Sudley,VA,Virginia,18575.0,2601.0
Suffern,NY,New York,11007.0,2026.0
Suffield Depot,CT,Connecticut,1227.0,240.0
Suffolk,VA,Virginia,92108.0,89.0
Sugar Bush Knolls,OH,Ohio,183.0,319.0
Sugar City,ID,Idaho,852.5,267.5
Sugar Creek,MO,Missouri,3260.0,119.0
Sugar Grove,IL,Illinois,2946.5,303.5
Sugar Hill,GA,Georgia,24617.0,857.0
Sugar Land,TX,Texas,118488.0,1130.0
Sugar Mountain,NC,North Carolina,197.0,31.0
Sugar Notch,PA,Pennsylvania,962.0,343.0
Sugarcreek,PA,Pennsylvania,3569.0,138.5
Sugarland Run,VA,Virginia,12956.0,2490.0
Sugarloaf,CO,Colorado,353.0,62.0
Sugarloaf Village,CA,California,9.0,51.0
Sugarmill Woods,FL,Florida,9082.0,132.0
Sugartown,LA,Louisiana,196.0,38.0
Sugden,OK,Oklahoma,42.0,74.0
Suissevale,NH,New Hampshire,295.0,97.0
Suisun City,CA,California,29663.0,2820.0
Suitland,MD,Maryland,24522.0,2229.0
Sula,MT,Montana,122.0,14.0
Sulligent,AL,Alabama,1834.0,90.0
Sullivan,MO,Missouri,4687.0,505.5
Sullivan City,TX,Texas,5932.0,448.0
Sullivan's Island,SC,South Carolina,1924.0,297.0
Sully,IA,Iowa,831.0,548.0
Sulphur,LA,Louisiana,12554.0,486.5
Sulphur Rock,AR,Arkansas,467.0,144.0
Sulphur Springs,TX,Texas,4476.25,193.0
Sultan,WA,Washington,9246.0,636.0
Sultana,CA,California,1002.0,871.0
Sumas,WA,Washington,1534.0,403.0
Sumatra,FL,Florida,131.0,52.0
Sumiton,AL,Alabama,3741.0,172.0
Summer Shade,KY,Kentucky,233.0,44.0
Summerdale,AL,Alabama,1681.0,64.0
Summerfield,MD,Maryland,5301.8,483.0
Summerhaven,AZ,Arizona,41.0,3.0
Summerhill,PA,Pennsylvania,444.0,522.0
Summerland,CA,California,844.0,164.0
Summerlin South,NV,Nevada,27908.0,1112.0
Summerset,SD,South Dakota,2660.0,381.0
Summerside,OH,Ohio,4666.0,872.0
Summersville,WV,West Virginia,1407.0,170.66666666666666
Summerton,SC,South Carolina,927.0,264.0
Summertown,TN,Tennessee,404.5,101.0
Summerville,SC,South Carolina,15882.25,494.75
