city,state_id,state_name,population,density
Dune Acres,IN,Indiana,182,33
Slick,OK,Oklahoma,182,10
Cowgill,MO,Missouri,182,293
Hebron,WI,Wisconsin,182,28
Woodland,AL,Alabama,182,45
Banner,IL,Illinois,182,54
Mina,NV,Nevada,182,29
Macksburg,OH,Ohio,182,325
Hebo,OR,Oregon,182,43
Frost,MN,Minnesota,182,163
Layton,FL,Florida,182,432
Deer Creek,AZ,Arizona,182,40
Proberta,CA,California,182,49
Fountain N' Lakes,MO,Missouri,182,492
Cleveland,IL,Illinois,182,193
Weldona,CO,Colorado,182,448
Green Bank,WV,West Virginia,182,21
Conception Junction,MO,Missouri,182,222
Columbia,NJ,New Jersey,182,704
New Grand Chain,IL,Illinois,182,67
Warba,MN,Minnesota,182,21
Copper City,MI,Michigan,182,833
Greenbush,VA,Virginia,182,70
Bald Head Island,NC,North Carolina,182,18
Los Cerrillos,NM,New Mexico,182,20
Comanche Creek,CO,Colorado,182,3
Modoc,IN,Indiana,181,676
West Sunbury,PA,Pennsylvania,181,634
Barnum,IA,Iowa,181,190
Bellerive Acres,MO,Missouri,181,205
Centerville,MO,Missouri,181,219
Mokane,MO,Missouri,181,238
Butlerville,IN,Indiana,181,184
Valley Head,WV,West Virginia,181,71
Camargo,OK,Oklahoma,181,271
Michiana,MI,Michigan,181,191
Deaver,WY,Wyoming,181,69
Edinburg,ND,North Dakota,181,220
Doland,SD,South Dakota,181,118
Kline,SC,South Carolina,181,22
Fort Bridger,WY,Wyoming,181,35
Atlanta,KS,Kansas,181,146
Arlington,IL,Illinois,181,174
Thor,IA,Iowa,181,70
Bendon,MI,Michigan,181,34
Sayner,WI,Wisconsin,181,38
Riverview,AL,Alabama,181,48
Gravity,IA,Iowa,181,234
Mulkeytown,IL,Illinois,181,253
Gilboa,OH,Ohio,180,529
Leona,TX,Texas,180,31
Blacksville,WV,West Virginia,180,232
Watson,AR,Arkansas,180,373
Kennedy,MN,Minnesota,180,172
Loch Arbour,NJ,New Jersey,180,800
Brookhurst,WY,Wyoming,180,106
Port Costa,CA,California,180,438
Iron Belt,WI,Wisconsin,180,28
Amoret,MO,Missouri,180,325
Nespelem Community,WA,Washington,180,2
Maple Grove,MI,Michigan,180,199
El Combate,PR,Puerto Rico,180,120
Winthrop,AR,Arkansas,180,66
Dudley,PA,Pennsylvania,180,211
South Carrollton,KY,Kentucky,180,274
Tygh Valley,OR,Oregon,180,18
Dale,OK,Oklahoma,180,90
Gerrard,CO,Colorado,180,58
Stockett,MT,Montana,180,47
Kokhanok,AK,Alaska,180,3
Cambridge,KY,Kentucky,180,1255
Barnesville,MD,Maryland,179,141
The Rock,GA,Georgia,179,16
Point Isabel,IN,Indiana,179,20
Crane,IN,Indiana,179,574
Elko,SC,South Carolina,179,65
Walton,NE,Nebraska,179,19
Brant Lake South,SD,South Dakota,179,131
Dorrance,KS,Kansas,179,203
Braxton,MS,Mississippi,179,117
Anawalt,WV,West Virginia,179,120
Van Voorhis,PA,Pennsylvania,179,182
Shambaugh,IA,Iowa,179,189
Shelly,MN,Minnesota,179,327
Sheridan,MO,Missouri,179,355
Courtland,CA,California,179,38
Riverdale,NE,Nebraska,179,261
Cooksville,IL,Illinois,179,318
Lake Cavanaugh,WA,Washington,179,89
Bennett Springs,MO,Missouri,179,16
Paxville,SC,South Carolina,179,65
Douglas,NE,Nebraska,179,314
Gotham,WI,Wisconsin,179,173
Finland,MN,Minnesota,179,12
Yoder,KS,Kansas,179,25
Chewey,OK,Oklahoma,178,3
Wilburton Number One,PA,Pennsylvania,178,647
Moro,AR,Arkansas,178,71
Cantwell,AK,Alaska,178,0
Ali Chuk,AZ,Arizona,178,47
Bishop Hills,TX,Texas,178,219
Lasana,TX,Texas,178,83
Modesto,IL,Illinois,178,122
Van,WV,West Virginia,178,115
Millville,MN,Minnesota,178,459
Cecil,OH,Ohio,178,47
Dutch Flat,CA,California,178,115
Sherrill,IA,Iowa,178,523
Portsmouth,IA,Iowa,178,249
Trout Creek,MT,Montana,178,37
Stony Creek,VA,Virginia,178,119
Detroit,KS,Kansas,178,200
Otoe,NE,Nebraska,178,431
Zoar,OH,Ohio,178,117
Chatfield,OH,Ohio,178,233
Spruce Pine,AL,Alabama,178,74
West Point,AR,Arkansas,178,159
North San Juan,CA,California,178,28
Palominas,AZ,Arizona,178,35
Amherst,CO,Colorado,178,151
La Rosita,TX,Texas,178,1003
Colerain,NC,North Carolina,178,261
Ramona,KS,Kansas,177,234
Halfway,MO,Missouri,177,31
Power,MT,Montana,177,45
Silver Plume,CO,Colorado,177,264
Denison,KS,Kansas,177,608
Jordan Valley,OR,Oregon,177,32
Richland,OR,Oregon,177,636
Port Graham,AK,Alaska,177,10
Flat Rock,OH,Ohio,177,321
Hillview,IL,Illinois,177,83
Pomaria,SC,South Carolina,177,65
Purdin,MO,Missouri,177,222
Lozano,TX,Texas,177,577
Chesterfield,IL,Illinois,177,126
Fairhaven,CA,California,177,105
High Hill,MO,Missouri,177,148
Lowell Point,AK,Alaska,177,5
Wasola,MO,Missouri,177,12
Hurley,MO,Missouri,177,153
Moore,MT,Montana,177,233
Quemado,NM,New Mexico,177,38
Kennerdell,PA,Pennsylvania,177,30
Congress,OH,Ohio,177,427
Cloverdale,OR,Oregon,177,85
Wessington,SD,South Dakota,177,180
Minto,AK,Alaska,177,0
Hillsboro,IA,Iowa,177,114
Alfarata,PA,Pennsylvania,177,122
Stevinson,CA,California,177,60
Arroyo Hondo,NM,New Mexico,176,41
Gregory,OK,Oklahoma,176,22
Mill Spring,MO,Missouri,176,154
Coffman Cove,AK,Alaska,176,6
Trego,WI,Wisconsin,176,59
Pantego,NC,North Carolina,176,84
Rickardsville,IA,Iowa,176,74
Mullin,TX,Texas,176,145
West Millgrove,OH,Ohio,176,261
Magnolia,IA,Iowa,176,119
Geuda Springs,KS,Kansas,176,200
McCracken,KS,Kansas,176,68
Elida,NM,New Mexico,176,66
Abanda,AL,Alabama,176,22
Los Barreras,TX,Texas,176,296
De Witt,IL,Illinois,176,286
Wardner,ID,Idaho,176,77
Edmore,ND,North Dakota,176,230
Carrollton,MS,Mississippi,176,83
Alcan Border,AK,Alaska,176,0
Letcher,SD,South Dakota,176,110
Ferryville,WI,Wisconsin,176,34
Broomtown,AL,Alabama,176,14
Delia,KS,Kansas,176,590
Government Camp,OR,Oregon,176,90
Jakes Corner,AZ,Arizona,176,47
Truchas,NM,New Mexico,176,9
Campo Verde,TX,Texas,176,2103
Rosine,KY,Kentucky,176,141
Driftwood,TX,Texas,176,52
Shevlin,MN,Minnesota,175,83
Westboro,WI,Wisconsin,175,36
Lucan,MN,Minnesota,175,170
Mapleview,MN,Minnesota,175,362
Lamar Heights,MO,Missouri,175,86
Economy,IN,Indiana,175,753
Captiva,FL,Florida,175,57
Le Flore,OK,Oklahoma,175,48
Cimarron City,OK,Oklahoma,175,40
Cleaton,KY,Kentucky,175,109
Pierson,MI,Michigan,175,270
Arnegard,ND,North Dakota,175,263
Kirkville,IA,Iowa,175,121
Rochester,OH,Ohio,175,60
Philo,CA,California,175,32
Pena,TX,Texas,175,4518
Plainville,OH,Ohio,175,741
Crowley,CO,Colorado,175,299
Cleveland,VA,Virginia,175,536
Houston,AR,Arkansas,175,66
Pulaski,IL,Illinois,175,51
Stamford,NE,Nebraska,175,142
Sacate Village,AZ,Arizona,175,19
North Henderson,IL,Illinois,174,296
Bessie,OK,Oklahoma,174,132
Williams,MN,Minnesota,174,68
Coin,IA,Iowa,174,83
Kranzburg,SD,South Dakota,174,87
Chinese Camp,CA,California,174,74
Orangeville,OH,Ohio,174,90
Salineño,TX,Texas,174,987
Fifty-Six,AR,Arkansas,174,32
Berlin,IL,Illinois,174,73
Bellechester,MN,Minnesota,174,212
Gu-Win,AL,Alabama,174,34
Quitman,LA,Louisiana,174,71
Carrsville,VA,Virginia,174,20
Foxburg,PA,Pennsylvania,174,182
Jackson Lake,CO,Colorado,174,21
Churchville,VA,Virginia,174,176
Wallingford,IA,Iowa,173,68
White Mesa,UT,Utah,173,4
Newbern,AL,Alabama,173,57
Kaltag,AK,Alaska,173,3
Spaulding,OK,Oklahoma,173,20
Holland,MN,Minnesota,173,72
Amsterdam,MT,Montana,173,24
Tingley,IA,Iowa,173,98
Cannonville,UT,Utah,173,26
Good Hope,OH,Ohio,173,88
Omaha,AR,Arkansas,173,171
Foley,MO,Missouri,173,463
Adrian,OR,Oregon,173,273
Ogdensburg,WI,Wisconsin,173,68
Hunnewell,MO,Missouri,173,108
Petersburg,ND,North Dakota,173,64
Snowville,UT,Utah,173,43
De Soto,GA,Georgia,173,81
Beards Fork,WV,West Virginia,173,39
New Paris,PA,Pennsylvania,172,1150
Alpine Northwest,WY,Wyoming,172,52
Dry Creek,OK,Oklahoma,172,7
Cataract,WI,Wisconsin,172,111
Oconee,IL,Illinois,172,186
Felton,MN,Minnesota,172,65
Millstone,KY,Kentucky,172,309
Kettle River,MN,Minnesota,172,171
Allen,KS,Kansas,172,240
Whitesville,VA,Virginia,172,194
Boulder Junction,WI,Wisconsin,172,57
Manley,NE,Nebraska,172,983
Murtaugh,ID,Idaho,172,558
Edna,CA,California,172,54
Junction,UT,Utah,172,5
Teresita,OK,Oklahoma,172,6
Loma Mar,CA,California,172,38
Marcus,WA,Washington,172,302
El Quiote,TX,Texas,172,1307
Allen,KY,Kentucky,172,371
Farmington,CA,California,172,26
Lidderdale,IA,Iowa,171,27
Packwaukee,WI,Wisconsin,171,137
Elizabeth,MN,Minnesota,171,176
Star City,IN,Indiana,171,63
Adin,CA,California,171,19
Halltown,MO,Missouri,171,313
Syracuse,MO,Missouri,171,176
Dickens,IA,Iowa,171,80
Mount Briar,MD,Maryland,171,106
Tallulah Falls,GA,Georgia,171,8
Sparks,OK,Oklahoma,171,167
Stone Creek,OH,Ohio,171,153
Woodford,SC,South Carolina,171,84
Lenhartsville,PA,Pennsylvania,171,356
Wellersburg,PA,Pennsylvania,171,81
St. James,MI,Michigan,171,64
Beaver Bay,MN,Minnesota,171,82
Parnell,MO,Missouri,171,241
Porter,MN,Minnesota,171,29
East Globe,AZ,Arizona,171,19
Fernan Lake Village,ID,Idaho,171,865
Richey,MT,Montana,171,256
Hettick,IL,Illinois,171,180
Gargatha,VA,Virginia,171,22
Strathmere,NJ,New Jersey,171,125
New Lebanon,PA,Pennsylvania,171,51
Alexandria,NE,Nebraska,171,163
Metcalf,IL,Illinois,171,111
Glen Acres,NM,New Mexico,171,69
Gildford,MT,Montana,171,58
West Mineral,KS,Kansas,171,196
Christine,ND,North Dakota,170,321
Claremont,IL,Illinois,170,82
Adrian,TX,Texas,170,139
Conway,MI,Michigan,170,155
Glen Echo Park,MO,Missouri,170,2051
Leslie,MO,Missouri,170,385
Diamond Bluff,WI,Wisconsin,170,37
Sanborn,ND,North Dakota,170,109
College City,CA,California,170,20
Taylor,ND,North Dakota,170,131
Ruth,CA,California,170,1
Eagle Rock,MO,Missouri,170,29
Kettlersville,OH,Ohio,170,63
Moore,ID,Idaho,170,231
Notchietown,OK,Oklahoma,170,8
Neahkahnie,OR,Oregon,170,100
Garfield,KS,Kansas,169,121
Miami,MO,Missouri,169,116
Louise,MS,Mississippi,169,369
Lambs Grove,IA,Iowa,169,637
Barnes City,IA,Iowa,169,110
Griffin,IN,Indiana,169,954
Seboyeta,NM,New Mexico,169,5
Glenford,OH,Ohio,169,578
Valley Springs,AR,Arkansas,169,127
Utica,PA,Pennsylvania,169,46
Renick,MO,Missouri,169,328
Dunreith,IN,Indiana,169,524
Tupelo,AR,Arkansas,169,208
Grandin,ND,North Dakota,169,360
Round Mountain,TX,Texas,169,28
Morgan Heights,CO,Colorado,169,228
Sierra Village,CA,California,169,25
Sisquoc,CA,California,169,29
Big Arm,MT,Montana,169,12
Mason City,NE,Nebraska,169,137
Hillsboro,VA,Virginia,169,246
Norris,SD,South Dakota,169,74
Sarahsville,OH,Ohio,169,386
Linndale,OH,Ohio,169,804
Albrightsville,PA,Pennsylvania,169,64
Lehigh,KS,Kansas,169,202
Binford,ND,North Dakota,169,184
Palisade,MN,Minnesota,169,95
Brenton,WV,West Virginia,169,103
Oakville,IA,Iowa,169,155
Keller,VA,Virginia,169,190
Eldon,OK,Oklahoma,169,7
Lodoga,CA,California,168,19
White Cloud,KS,Kansas,168,89
Tecopa,CA,California,168,3
Pine Valley,UT,Utah,168,18
Twining,MI,Michigan,168,66
Roslyn,SD,South Dakota,168,329
Pleasant Plain,OH,Ohio,168,400
Standing Rock,AL,Alabama,168,20
Orrville,AL,Alabama,168,62
Marietta,NC,North Carolina,168,58
Melvin,MI,Michigan,168,66
El Camino Angosto,TX,Texas,168,200
Fredericksburg,IN,Indiana,168,60
Washington,AR,Arkansas,168,64
New Baltimore,PA,Pennsylvania,168,187
Pilot Mound,IA,Iowa,168,66
Shongaloo,LA,Louisiana,168,8
Newtown,MO,Missouri,168,256
Melvin,TX,Texas,168,139
Horseshoe Beach,FL,Florida,168,142
Sunshine,CO,Colorado,168,37
Idledale,CO,Colorado,168,234
Fort Dodge,KS,Kansas,168,354
Sauget,IL,Illinois,168,14
Swan Lake,MT,Montana,168,8
Old Mill Creek,IL,Illinois,167,6
Casa,AR,Arkansas,167,59
Silverstreet,SC,South Carolina,167,19
Soham,NM,New Mexico,167,41
Sedgewickville,MO,Missouri,167,100
Orlando,OK,Oklahoma,167,164
McDougal,AR,Arkansas,167,173
Haverhill,IA,Iowa,167,489
Hunter,OK,Oklahoma,167,256
Tooleville,CA,California,167,965
Lavina,MT,Montana,167,63
McIntosh,SD,South Dakota,167,88
Meadowview Estates,KY,Kentucky,167,1029
Winton,MN,Minnesota,167,504
Utopia,TX,Texas,167,21
Winstonville,MS,Mississippi,167,218
Muscotah,KS,Kansas,167,193
Burdette,AR,Arkansas,167,87
La Tour,MO,Missouri,167,588
Iron City,TN,Tennessee,167,93
Woolsey,GA,Georgia,167,78
Sedgwick,AR,Arkansas,167,245
Lisbon,LA,Louisiana,167,4
Bromide,OK,Oklahoma,166,100
San Lorenzo,NM,New Mexico,166,36
Delavan,MN,Minnesota,166,63
Rondo,AR,Arkansas,166,63
Antares,AZ,Arizona,166,99
Monument,PA,Pennsylvania,166,736
Selfridge,ND,North Dakota,166,217
Calhoun,IL,Illinois,166,70
Lohman,MO,Missouri,166,177
Wainiha,HI,Hawaii,166,26
Force,PA,Pennsylvania,166,301
Robeline,LA,Louisiana,166,53
St. Libory,NE,Nebraska,166,193
Stuart,OK,Oklahoma,166,235
Falcon Mesa,TX,Texas,166,42
West Glacier,MT,Montana,166,15
Salt Rock,WV,West Virginia,166,20
Troutdale,VA,Virginia,166,20
Hessville,OH,Ohio,166,92
Florissant,CO,Colorado,166,124
Parkdale,MO,Missouri,166,501
Pump Back,OK,Oklahoma,166,30
Dargan,MD,Maryland,166,217
Gene Autry,OK,Oklahoma,165,15
Rebecca,GA,Georgia,165,81
Grass Valley,OR,Oregon,165,125
Butler,IL,Illinois,165,106
Danbury,WI,Wisconsin,165,50
Rye,CO,Colorado,165,677
Coxton,KY,Kentucky,165,307
Riverside,OR,Oregon,165,104
Woodbine,KS,Kansas,165,400
Barclay,MD,Maryland,165,243
Steen,MN,Minnesota,165,145
Sycamore,KY,Kentucky,165,3849
Smithboro,IL,Illinois,165,68
Starrucca,PA,Pennsylvania,165,7
Ball Club,MN,Minnesota,165,23
Mansfield,SD,South Dakota,165,26
French Camp,MS,Mississippi,165,64
Elmo,MT,Montana,165,201
Farnam,NE,Nebraska,165,94
Burkittsville,MD,Maryland,165,140
Viola,DE,Delaware,165,359
Rhame,ND,North Dakota,165,42
Old Shawneetown,IL,Illinois,164,124
Albert,KS,Kansas,164,268
North Lawrence,OH,Ohio,164,187
Lewisville,OH,Ohio,164,170
Mockingbird Valley,KY,Kentucky,164,305
Bern,KS,Kansas,164,222
Soldier,IA,Iowa,164,215
Combs,KY,Kentucky,164,196
Holy Cross,AK,Alaska,164,2
Burgoon,OH,Ohio,164,457
Neskowin,OR,Oregon,164,45
Richland,SD,South Dakota,164,11
Alvordton,OH,Ohio,164,251
Coburn,PA,Pennsylvania,164,182
Banks,AL,Alabama,164,31
Corning,KS,Kansas,164,229
Cannelburg,IN,Indiana,164,305
Peever,SD,South Dakota,164,510
Mission Hill,SD,South Dakota,164,193
Coffey,MO,Missouri,164,304
Manitou,OK,Oklahoma,164,191
Evergreen,NC,North Carolina,164,16
Deming,WA,Washington,164,12
Randall,IA,Iowa,163,153
Golden Valley,ND,North Dakota,163,84
Dundee,IA,Iowa,163,173
West Point,IL,Illinois,163,374
Vernon,AZ,Arizona,163,111
Rose Hill,IA,Iowa,163,460
Huey,IL,Illinois,163,291
Loomis,MI,Michigan,163,22
Jolly,TX,Texas,163,64
Corona,NM,New Mexico,163,61
Wendell,MN,Minnesota,163,63
Bluewater,CA,California,163,60
Volin,SD,South Dakota,163,319
Lime Ridge,WI,Wisconsin,163,62
Rehrersburg,PA,Pennsylvania,163,117
Scotland,VA,Virginia,163,69
McKnightstown,PA,Pennsylvania,163,70
Istachatta,FL,Florida,163,205
Westphalia,KS,Kansas,162,315
Adamsburg,PA,Pennsylvania,162,223
Des Arc,MO,Missouri,162,294
Weinert,TX,Texas,162,129
Georgetown,PA,Pennsylvania,162,357
Baring,WA,Washington,162,59
Buck Creek,IN,Indiana,162,539
Catlett,VA,Virginia,162,19
Lookeba,OK,Oklahoma,162,246
Barronett,WI,Wisconsin,162,81
Longstreet,LA,Louisiana,162,30
Pinion Pines,AZ,Arizona,162,41
Rosalie,NE,Nebraska,162,319
Maeystown,IL,Illinois,162,209
Streeter,ND,North Dakota,162,175
Kingston,MN,Minnesota,162,113
Fidelis,FL,Florida,162,22
Kittrell,NC,North Carolina,162,298
Ogema,WI,Wisconsin,162,20
Butlerville,OH,Ohio,162,572
Ferdinand,ID,Idaho,162,358
Whitehorse,SD,South Dakota,162,22
Alexander,IA,Iowa,161,14
Little Sioux,IA,Iowa,161,167
Mendon,MO,Missouri,161,346
Burr Oak,KS,Kansas,161,75
Junction City,GA,Georgia,161,26
Ward,CO,Colorado,161,108
Aurora,IA,Iowa,161,117
Blue Eye,MO,Missouri,161,53
Mount Carmel,FL,Florida,161,11
Woolstock,IA,Iowa,161,58
Foster,OK,Oklahoma,161,3
Golovin,AK,Alaska,161,15
St. George,WV,West Virginia,161,58
Hannasville,PA,Pennsylvania,161,41
Circleville,KS,Kansas,161,245
Freistatt,MO,Missouri,161,293
Allakaket,AK,Alaska,161,4
St. Louis,OK,Oklahoma,161,6
Reedy,WV,West Virginia,161,319
Fultonham,OH,Ohio,161,675
Idanha,OR,Oregon,161,58
Patterson,IA,Iowa,161,132
Alder,WA,Washington,161,19
Vincent,IA,Iowa,161,244
Venango,NE,Nebraska,160,81
Salamonia,IN,Indiana,160,84
Ada,KS,Kansas,160,24
Rulo,NE,Nebraska,160,98
Palmetto,LA,Louisiana,160,69
Green Spring,WV,West Virginia,160,28
Littleton,IL,Illinois,160,52
Sparta,OH,Ohio,160,711
Lonepine,MT,Montana,160,4
Rhodell,WV,West Virginia,160,197
Cloverdale,OH,Ohio,160,100
Seldovia Village,AK,Alaska,160,3
Lake Leelanau,MI,Michigan,160,242
Wainwright,OK,Oklahoma,160,216
Cordova,SC,South Carolina,160,141
Argyle,MO,Missouri,160,153
Miller's Cove,TX,Texas,160,376
Arlington,AZ,Arizona,160,26
Moonshine,LA,Louisiana,160,169
Longfellow,PA,Pennsylvania,160,95
LaFayette,KY,Kentucky,160,239
Willapa,WA,Washington,160,222
Lamy,NM,New Mexico,159,23
Blanco,NM,New Mexico,159,17
Alcalde,NM,New Mexico,159,118
Burlington,OK,Oklahoma,159,223
Tabiona,UT,Utah,159,599
Winchester,AR,Arkansas,159,123
Oakland Acres,IA,Iowa,159,216
Santa Claus,GA,Georgia,159,332
Talladega Springs,AL,Alabama,159,49
Bassett,AR,Arkansas,159,250
Prestonville,KY,Kentucky,159,283
Nelson,IL,Illinois,159,284
Frannie,WY,Wyoming,159,138
Daykin,NE,Nebraska,159,374
Fort Green Springs,FL,Florida,159,5
Midvale,ID,Idaho,159,23
Hickory Corners,MI,Michigan,159,29
Winona,KS,Kansas,159,235
Ulysses,NE,Nebraska,159,304
Alston,GA,Georgia,159,21
McNeal,AZ,Arizona,159,16
Pike,CA,California,159,14
Ellison Bay,WI,Wisconsin,159,23
Rew,PA,Pennsylvania,158,62
Fountain Hill,AR,Arkansas,158,107
Redmon,IL,Illinois,158,421
Humboldt River Ranch,NV,Nevada,158,4
Goehner,NE,Nebraska,158,351
Bloomville,NY,New York,158,46
Page,NE,Nebraska,158,249
Booneville,KY,Kentucky,158,42
Fenwick,WV,West Virginia,158,431
Rexford,MT,Montana,158,721
Plainfield,OH,Ohio,158,155
Hardtner,KS,Kansas,158,221
Verdon,NE,Nebraska,158,257
Leighton,IA,Iowa,158,641
Garrett,IL,Illinois,158,566
Pine Grove,WA,Washington,158,124
Templeton,VA,Virginia,158,29
Paradise,MT,Montana,158,247
Scipio,IN,Indiana,158,53
Chili,WI,Wisconsin,158,46
Blomkest,MN,Minnesota,158,59
Northwood,PA,Pennsylvania,158,115
Castalia,IA,Iowa,158,105
Lutak,AK,Alaska,158,0
Swaledale,IA,Iowa,158,249
Silver City,NV,Nevada,158,63
Downieville,CA,California,158,19
Summertown,GA,Georgia,158,77
Kohls Ranch,AZ,Arizona,158,52
Greenbush,WI,Wisconsin,158,89
La Platte,NE,Nebraska,158,216
Kickapoo Tribal Center,KS,Kansas,158,31
Chester,AR,Arkansas,157,118
Boyd,MN,Minnesota,157,118
McDonald,KS,Kansas,157,276
Rockville,MO,Missouri,157,184
Campus,IL,Illinois,157,657
Regent,ND,North Dakota,157,108
Reddick,IL,Illinois,157,254
Rockbridge,IL,Illinois,157,82
Montezuma,OH,Ohio,157,521
Calumet,IA,Iowa,157,228
Cedar Crest,OK,Oklahoma,157,11
Harris,IA,Iowa,157,76
Mettler,CA,California,157,260
Clontarf,MN,Minnesota,157,29
Hurdland,MO,Missouri,157,182
Page,WV,West Virginia,157,138
Washington,NE,Nebraska,157,296
Clearmont,WY,Wyoming,157,362
Villarreal,TX,Texas,157,893
Twin Oaks,OK,Oklahoma,157,25
Rush Center,KS,Kansas,157,168
Gillham,AR,Arkansas,157,66
Maxville,MT,Montana,157,8
Gulf,NC,North Carolina,157,66
Randolph,KS,Kansas,156,240
Bowman,TN,Tennessee,156,26
Bieber,CA,California,156,36
Coldfoot,AK,Alaska,156,1
Grayson,OK,Oklahoma,156,54
Iuka,KS,Kansas,156,91
Rutland,ND,North Dakota,156,155
Alderpoint,CA,California,156,24
Sanford,TX,Texas,156,450
Arkdale,WI,Wisconsin,156,27
Kirwin,KS,Kansas,156,65
Elba,MN,Minnesota,156,29
Hillsboro,MD,Maryland,156,445
Coates,MN,Minnesota,156,43
Hobson,AL,Alabama,156,20
Pentress,WV,West Virginia,156,99
Moorland,IA,Iowa,156,40
Brooktree Park,ND,North Dakota,156,342
Tall Timber,CO,Colorado,156,104
Kensal,ND,North Dakota,156,99
Avon,MT,Montana,156,4
Randolph,IA,Iowa,155,188
Clearmont,MO,Missouri,155,366
Marquette,WI,Wisconsin,155,159
Allensville,KY,Kentucky,155,52
Ronco,PA,Pennsylvania,155,117
Cornish,OK,Oklahoma,155,106
Yogaville,VA,Virginia,155,11
Osage,OK,Oklahoma,155,193
Ogden,AR,Arkansas,155,155
Henderson Point,MS,Mississippi,155,56
Fulton,KS,Kansas,155,311
Monroe,SD,South Dakota,155,157
Reasnor,IA,Iowa,155,108
McClelland,IA,Iowa,155,214
Fenwood,WI,Wisconsin,155,60
Haena,HI,Hawaii,155,41
Graham,MO,Missouri,155,225
Flournoy,CA,California,155,10
Pitkas Point,AK,Alaska,155,37
Kingston,UT,Utah,155,11
Havensville,KS,Kansas,155,412
Crab Orchard,IL,Illinois,155,42
Cranberry Lake,NY,New York,155,3
Ulm,AR,Arkansas,155,229
Bear Lake,PA,Pennsylvania,155,86
Bolivia,NC,North Carolina,154,93
Middletown,MO,Missouri,154,184
Redbird,OK,Oklahoma,154,71
Monmouth,IA,Iowa,154,104
Ruby,AK,Alaska,154,8
Alpine,AZ,Arizona,154,98
Davey,NE,Nebraska,154,384
Manter,KS,Kansas,154,245
Comfort,WV,West Virginia,154,59
Yoder,WY,Wyoming,154,279
Glencoe,OH,Ohio,154,48
Harding-Birch Lakes,AK,Alaska,154,0
Westby,MT,Montana,154,105
Thynedale,VA,Virginia,154,80
Hartline,WA,Washington,154,178
Exline,IA,Iowa,154,59
Lake McMurray,WA,Washington,154,73
Kanorado,KS,Kansas,154,227
Bogard,MO,Missouri,154,108
Norge,OK,Oklahoma,154,193
Allentown,GA,Georgia,154,12
Chinook,WA,Washington,154,58
Gakona,AK,Alaska,154,0
Laurel Mountain,PA,Pennsylvania,154,460
Concord,IL,Illinois,154,239
Republican City,NE,Nebraska,154,182
White Heath,IL,Illinois,154,174
Parkman,OH,Ohio,154,83
Dawn,MO,Missouri,154,45
Trinity Center,CA,California,154,11
Blue Sky,CO,Colorado,154,1661
Little Bitterroot Lake,MT,Montana,154,7
Center Sandwich,NH,New Hampshire,154,100
Lewis,WI,Wisconsin,154,40
Winthrop,NY,New York,154,21
Hillsboro,NM,New Mexico,154,27
Webster,PA,Pennsylvania,154,101
Glacier,WA,Washington,154,20
Williamson,IA,Iowa,154,184
Elvaston,IL,Illinois,154,74
Kobuk,AK,Alaska,153,3
Ouzinkie,AK,Alaska,153,10
Sycamore,SC,South Carolina,153,18
Amesville,OH,Ohio,153,269
Mount Union,IA,Iowa,153,349
Steely Hollow,OK,Oklahoma,153,28
New Castle,VA,Virginia,153,358
Columbus,KY,Kentucky,153,185
Brunsville,IA,Iowa,153,250
Stella,MO,Missouri,153,376
Montrose,WV,West Virginia,153,94
Kimball,WV,West Virginia,153,233
Vance,SC,South Carolina,153,116
Houlton,WI,Wisconsin,153,41
Lansing,NC,North Carolina,153,180
Grover,CO,Colorado,153,99
Wheatcroft,KY,Kentucky,153,240
Cody,NE,Nebraska,153,57
Farmington,KY,Kentucky,153,38
Grasston,MN,Minnesota,153,62
